Year,Entity,Gini,Top_10_share,Bottom_50_share,MLD,welfare_type
2014,Niger,34.276576037858156,27.02249770251643,26.94118656080846,0.1915324261826224,consumption
2018,Niger,37.2810448544046,31.13769706337866,25.96470056544473,0.2284824341476397,consumption
1985,Nigeria,38.67785059424594,28.20693252307708,23.463307825729903,0.2527605881360302,consumption
1992,Nigeria,44.98405367710789,31.363258539744688,19.287729915943903,0.3810285794377022,consumption
1996,Nigeria,51.92224640728487,40.68897105834148,16.83150319404495,0.4848002261520466,consumption
2003,Nigeria,40.06357930428537,29.83761483495836,23.02545916508998,0.2780382494160672,consumption
2010,Nigeria,35.6502096911836,26.76636602226697,25.65011449094658,0.2089315663481827,consumption
2012,Nigeria,35.51300721594593,26.65485492487367,25.725727860882962,0.2074611507748613,consumption
2015,Nigeria,35.879778661034514,26.8831886366113,25.48870409496363,0.2120945548905888,consumption
2018,Nigeria,35.12774279386329,26.743193682723643,26.16062553888908,0.2054959817265499,consumption
1998,North Macedonia,28.12857834452777,22.20575592482406,30.76605772307316,0.1361005707380583,consumption
2000,North Macedonia,34.26387208961875,25.86920675263094,26.70391027851909,0.2040101359557292,consumption
2002,North Macedonia,38.50906829653561,29.03625023484167,24.12680723572002,0.2535901229756734,consumption
2003,North Macedonia,38.72239316828584,29.35981506382744,24.03615524088032,0.254827589503152,consumption
2004,North Macedonia,38.432551720521204,28.98473024143175,24.17686363746314,0.2543084932026886,consumption
2005,North Macedonia,39.305250110156244,28.887278659511363,23.347486974980598,0.2662172021439464,consumption
2006,North Macedonia,42.64250318090545,32.1779325411784,21.84564458672022,0.3166403763250697,consumption
2008,North Macedonia,46.14162556030415,35.56064273436083,19.82614449975211,0.3622394664639169,consumption
2009,North Macedonia,42.76445516941825,30.73584483026218,21.35657508904507,0.365541747398421,income
2010,North Macedonia,40.1606220080728,27.10291153339423,22.28219561564442,0.3278564920998063,income
2011,North Macedonia,39.37410663666021,26.88152601038945,22.733870951673687,0.3148284290293238,income
2012,North Macedonia,38.13651741315857,26.51937322803606,23.56853946318964,0.28641060758282,income
2013,North Macedonia,36.24293619518693,25.39072368556231,24.813382077435158,0.2484495577779985,income
2014,North Macedonia,35.20543445481174,24.85529371935381,25.59225795311853,0.2412455224500727,income
2015,North Macedonia,35.59465911430172,24.81118001321085,25.29358380166857,0.252607696196427,income
2016,North Macedonia,34.53469060847217,24.06859503308814,25.99116067114116,0.2390958525814437,income
2017,North Macedonia,34.2002030630848,23.78986767146389,26.23105729925591,0.2403439575302138,income
2018,North Macedonia,32.96070245478671,22.95233909418097,26.82689245015144,0.2130922784349376,income
1979,Norway,26.894758734878437,21.84733757210633,31.705726968409408,0.1262222330369385,income
1986,Norway,24.63048297238811,20.52452095437882,33.075657298975145,0.1039083980450771,income
1991,Norway,25.227584653851657,21.15959859792252,32.85990316289591,0.1203359645332253,income
1995,Norway,26.02053239090985,21.68344342516943,32.47339245930367,0.1288442315514029,income
2000,Norway,27.358785254248208,23.23625455653009,31.81527443792914,0.1397521164323147,income
2003,Norway,27.62729372891216,23.34615399507142,31.710727310716443,0.1402442006622926,income
2004,Norway,31.5790769162988,27.15091210504854,29.815123672250653,0.2027591818038468,income
2005,Norway,30.597557251681867,26.32192366535737,30.3541095469151,0.1818287752974204,income
2006,Norway,26.3541735018879,21.15486270880704,32.02283001251703,0.1292109201716546,income
2007,Norway,27.09081417669907,22.209501198971328,31.70600804444765,0.1343617423224457,income
2008,Norway,26.99653254894942,21.81220313154958,31.67508110262265,0.1336171924222429,income
2009,Norway,26.15836863213344,21.28131336633199,32.197628021103355,0.1231261524805835,income
2010,Norway,25.72396667411964,20.992435760526146,32.46437890827826,0.1215025870377438,income
2011,Norway,25.300365158927917,20.4895157156648,32.55392440606475,0.1153242350479573,income
2012,Norway,25.72626088746468,20.86748446778387,32.39091022890617,0.1201180854937771,income
2013,Norway,26.36120326508575,21.310117035476463,32.022772238151944,0.1272431819959542,income
2014,Norway,26.75262676238922,21.61021093026517,31.77934422135371,0.131496513923253,income
2015,Norway,27.49689569653887,22.276972189035448,31.426072513909176,0.1392832395929538,income
2016,Norway,28.493745549462528,23.05793917725022,30.946187540711943,0.1584728813466845,income
2017,Norway,26.98733019714263,21.63072961724438,31.68014653533428,0.1433134026162029,income
2018,Norway,27.56086233181646,22.20568152843479,31.36169853040652,0.1457029491779505,income
2019,Norway,27.74228333486965,22.36248763521521,31.27762290754915,0.1451451981785788,income
1987,Pakistan,33.31689732379501,27.62196759842451,28.1442964820634,0.1821717311318577,consumption
1990,Pakistan,33.24866089481644,27.055212683447337,27.916718484518523,0.1816175545463285,consumption
1996,Pakistan,28.66498865557288,25.18821607794099,31.2281287789301,0.1371496885413566,consumption
1998,Pakistan,33.12329272053632,28.47547841225344,28.601352022741217,0.181917067728737,consumption
2001,Pakistan,28.65302099492093,24.87408784089086,31.095681024331064,0.1348544127472663,consumption
2004,Pakistan,30.88610689880585,26.31965250795718,29.748638240023755,0.1567182149161161,consumption
2005,Pakistan,31.261253799442517,27.133100968474537,29.683169452714044,0.1611794004675178,consumption
2007,Pakistan,29.669502420083422,25.709921523537,30.49235434843724,0.1435163251358479,consumption
2010,Pakistan,28.78086383231298,25.11553749037731,31.039638996950806,0.1360550121283601,consumption
2011,Pakistan,29.697956991586437,25.82246794367224,30.483702491389078,0.1444449701457482,consumption
2013,Pakistan,29.52857307972767,25.25292725674409,30.49503572302335,0.1430285085800781,consumption
2015,Pakistan,31.291265822559776,26.968858151509167,29.524252987603003,0.160289951892553,consumption
2018,Pakistan,29.58926559759773,25.536437118001,30.5152032057439,0.1437911857523703,consumption
2004,Palestine,34.04466053365624,26.47536369600843,27.078796833573218,0.1943908154854974,consumption
2005,Palestine,34.74262428501234,26.719445712325264,26.51635368530086,0.2002656040563531,consumption
2006,Palestine,33.95928280785976,27.14488689372385,27.367229336497886,0.1896531148935013,consumption
2007,Palestine,35.60607731905985,27.611819533202347,26.1584059640215,0.2143575620784981,consumption
2009,Palestine,34.46397462239946,27.37317617142455,26.97581228968512,0.194765258091338,consumption
2010,Palestine,35.29443247019245,27.779808119414152,26.462638449495707,0.2048599472302209,consumption
2011,Palestine,34.41523749943733,27.19269612637972,26.99327036115892,0.194155916464544,consumption
2016,Palestine,33.69004051320636,25.19369993672823,26.81191603638527,0.189898957710723,consumption
1979,Panama,48.74014232833994,35.99652320990638,17.55085522703498,0.4248230035628561,income
1989,Panama,58.90770975320879,42.86355222177823,11.438944732334694,0.7072990533060007,income
1991,Panama,58.21961737501806,42.53039815345139,12.055450878177439,0.6990559149872764,income
1995,Panama,57.81122485153949,43.21383412575952,12.58809291993534,0.6865943682142055,income
1997,Panama,58.23172860772707,44.07868385802643,12.69119690902888,0.6956479094629449,income
1998,Panama,57.48083640183116,43.42346257114834,13.09163118233408,0.6703163740271776,income
1999,Panama,56.45577689467092,42.48901708632946,13.57664265614607,0.636804758754316,income
2000,Panama,56.639015825807945,43.1744247950676,13.62758278472755,0.6387324220646233,income
2001,Panama,56.74528042752471,42.64133039249804,13.22215040864048,0.6598862769283812,income
2002,Panama,56.10197557862507,42.98013441918008,13.80401549538347,0.6067603532508945,income
2003,Panama,55.66278822928873,42.21238906860927,14.00399551435843,0.6019705181897147,income
2004,Panama,54.78012519103067,41.25108620899071,14.366000892449051,0.5774044801964738,income
2005,Panama,53.811470303466315,40.19422421506834,14.86256918818601,0.5542217067421034,income
2006,Panama,54.645402436273514,41.12861671963675,14.544222752958849,0.5837833657019168,income
2007,Panama,52.68925913488975,39.74120931019079,15.646976403079279,0.5244944363967838,income
2008,Panama,52.69338364776662,40.70854076471145,16.115702570118827,0.5156015368768532,income
2009,Panama,51.77117253897582,40.11588435294132,16.61904051992985,0.4837416736526867,income
2010,Panama,51.60976183841732,39.65095774749879,16.72248134114018,0.4932537760328058,income
2011,Panama,51.34831487183772,39.66434990044741,16.882789462750342,0.4845485194306338,income
2012,Panama,51.73995612001872,39.66879318466715,16.59634721146017,0.5027278841069633,income
2013,Panama,51.457195003337034,39.60884755582523,16.711434761138438,0.487325869428584,income
2014,Panama,50.4668693169575,38.49385917512236,17.24662559114525,0.477618747853005,income
2015,Panama,50.80666314561102,39.02225099013736,17.10267006259571,0.4751969106002489,income
2016,Panama,50.40773378206998,37.85073330338545,17.01113893543554,0.4727049716510013,income
2017,Panama,49.88850259167593,37.70778522237836,17.51521787338638,0.4660954195228335,income
2018,Panama,49.21247336244875,37.10797620460329,17.79007638209731,0.4497478736502862,income
2019,Panama,49.83833602790184,38.0313486203393,17.56714871885337,0.4566835678491645,income
1996,Papua New Guinea,45.771352561046626,34.46936279900257,19.64509177453549,0.3604062941996227,consumption
2009,Papua New Guinea,41.85078829357139,30.999939160188937,21.916120402226483,0.3073236918902304,consumption
1990,Paraguay,40.83934341849112,30.752230696147283,22.67332794736445,0.2836687097790856,income
1995,Paraguay,58.159039374442564,46.10871892209182,13.27240879369273,0.6494851955364221,income
1997,Paraguay,54.892431820966905,41.43845885223083,14.322720818566712,0.5931673077627341,income
1999,Paraguay,54.577465153991575,42.10949356206342,15.08872355070926,0.5666632964063193,income
2001,Paraguay,54.62930095224803,43.0722315068492,15.40775092703862,0.5587147169062296,income
2002,Paraguay,57.27629008419797,46.1714703537998,14.416907682644188,0.6139737726662066,income
2003,Paraguay,54.9383523264062,44.08649443890821,15.55759627113225,0.5482049008824199,income
2004,Paraguay,52.26281358713497,41.98863614068904,17.100946596184674,0.4855355571702289,income
2005,Paraguay,51.38179211117202,40.44030254442269,17.32433679053633,0.4740881752019096,income
2006,Paraguay,52.99548862033148,42.4119911404786,16.55344880615791,0.5085174536882582,income
2007,Paraguay,53.041206295190804,42.53622010736386,16.74526672709429,0.5138892289549356,income
2008,Paraguay,50.70475213203498,40.09572026376227,17.642692451911522,0.4559809610456763,income
2009,Paraguay,49.14576218119505,38.05705161231633,18.32225615744354,0.4346410667573884,income
2010,Paraguay,50.98243768628754,40.48570845640281,17.659199309245622,0.4739228020476516,income
2011,Paraguay,52.3099315700827,41.35196601946812,16.78731335305092,0.5008367791456948,income
2012,Paraguay,47.63356303104287,36.8732196966533,19.110925637665687,0.4079185071221006,income
2013,Paraguay,47.936031192120474,37.29790624768995,18.9007013902443,0.4061841102624771,income
2014,Paraguay,50.70264499777733,40.70246385708612,17.99784720320861,0.4599299908064789,income
2015,Paraguay,47.60590928201872,36.730883888291046,19.090018877368,0.4004110258611842,income
2016,Paraguay,47.89971774503212,37.34832910884308,19.06482557239974,0.4021088000967836,income
2017,Paraguay,48.5474928510146,39.07055978756738,19.218834012981688,0.4113060667646376,income
2018,Paraguay,45.95510185938908,35.7613747264341,20.23885802863887,0.3687334258884964,income
2019,Paraguay,45.65063751375772,35.186608464646206,20.27944130443761,0.362995796882566,income
2020,Paraguay,43.48194399066174,33.30517019838979,21.33239046830422,0.3240920607947105,income
1985,Peru,45.63498240253612,35.15504843335671,20.19416842941927,0.3629466738503554,consumption
1994,Peru,44.02398865397727,33.212211659512604,20.77413898708494,0.3394947916810581,consumption
1997,Peru,53.259363887420406,40.7923997822753,15.625414516484259,0.5373847239511805,income
1998,Peru,55.121518302514424,43.600317556357545,15.108516421973789,0.5706796136300721,income
1999,Peru,54.82889232429658,43.62926999376966,15.22087253595026,0.5645491308050549,income
2000,Peru,49.07336327805885,36.77440965837595,17.72517656201254,0.4480727883400908,income
2001,Peru,51.30633346979149,39.1384644205951,16.67489695795556,0.4859592103243897,income
2002,Peru,53.565922894031125,42.06600335980198,15.83908277289007,0.5290280716030565,income
2003,Peru,53.08132749224508,42.20120787191825,16.29728901378228,0.5043733766867439,income
2004,Peru,49.88085038060464,37.95309838220262,17.517190011675652,0.4513693748400093,income
2005,Peru,50.45135662734148,38.51349258212109,17.13841216104458,0.465469190572018,income
2006,Peru,50.33285748582364,38.163265149111645,17.13203354146605,0.4668929726922235,income
2007,Peru,50.02204079292048,37.80056232416611,17.33916684922494,0.463381544972611,income
2008,Peru,47.48733791288847,35.400883031804945,18.61836422473922,0.4157482207518657,income
2009,Peru,47.00658072240198,35.19477280057291,18.99803291054944,0.4017933521139606,income
2010,Peru,45.5379255679138,34.22024890307366,19.954884707577918,0.3745758788187664,income
2011,Peru,44.660151864550826,33.478482989220296,20.44677171346492,0.3622232521296037,income
2012,Peru,44.44040867027129,33.25385907277953,20.57778562003969,0.360360733189082,income
2013,Peru,43.882896626273585,32.68775890210538,20.82360848216399,0.3488659998082265,income
2014,Peru,43.13922532041939,32.140935929921746,21.28746281696546,0.3356982608782852,income
2015,Peru,43.356400128235876,32.610773920414424,21.35970509827396,0.337789642834079,income
2016,Peru,43.63925620759807,32.55767705998265,21.03523665965298,0.3425687086352471,income
2017,Peru,43.29279002664619,32.29961993106652,21.18069465019219,0.3364498846515936,income
2018,Peru,42.38764789835111,31.62443077469329,21.76051379441007,0.3189859804860295,income
2019,Peru,41.56278463518366,31.14804633512593,22.261702474072102,0.305593534666671,income
2020,Peru,43.79413696975234,32.8982866414417,20.949080748836202,0.3442471101543574,income
1985,Philippines,41.03743554912078,32.73485267807705,23.14199496384269,0.2799675899179482,consumption
1988,Philippines,40.74626741496264,31.96900016935702,23.1403700775832,0.2733225044403792,consumption
1991,Philippines,43.82355142336644,34.69503942814596,21.38164304143401,0.319433462321172,consumption
1994,Philippines,42.88838747018618,33.591640702717115,21.77476437322816,0.3055442095423752,consumption
1997,Philippines,45.96220753309074,36.27033928164274,20.238186923216333,0.3551364221002021,consumption
2000,Philippines,42.79947242005685,34.0620784885876,22.18154282083518,0.3024089990415686,consumption
